doc_id,sentence,label,participants_count,interventions_count,outcomes_count
10172265,The rationale for the Multicenter Acute Stroke Trial ( MAST ) is presented in a companion article appearing in this issue .,none,0,0,0
10172265,"Acute ischaemic stroke is the third major cause of death in developed countries , and a major cause of disability .",outcomes,0,0,2
10172265,"Despite a very poor prognosis , no treatment has demonstrated an efficacy in lowering the mortality and disability resulting from stroke events .",outcomes,0,0,2
10172265,"Thrombolysis has been proven to reduce mortality in myocardial infarction , and it has been shown able to induce recanalisation when administered to acute stroke patients .",outcomes,2,1,5
10172265,"A recent meta analysis of small-sized studies suggests that thrombolysis could offer some benefit to stroke patients , by reducing the mortality and severe invalidity by 56 % ; these results need to be confirmed in adequately designed and sized studies .",outcomes,1,1,3
10188144,Efficacy and safety of mizolastine 10 mg in a placebo-controlled comparison with loratadine in chronic idiopathic urticaria : results of the MILOR Study .,participants,3,3,3
10188144,BACKGROUND Mizolastine is a novel histamine H1-antagonist registered in Europe for the management of allergic rhinitis and urticaria .,interventions,0,1,0
10188144,OBJECTIVES To compare the clinical efficacy and safety of mizolastine with loratadine and placebo in patients with chronic idiopathic urticaria ( CIU ) .,participants,6,4,0
10188144,"METHODS A multicentre , double-blind , parallel group study was designed in which 247 patients with CIU were randomised after a 1-week placebo run-in period to 10 mg daily mizolastine ( n = 88 ) , 10 mg daily loratadine ( n = 79 ) , or placebo ( n = 80 ) for a 4-week treatment period .",interventions,2,4,0
10188144,RESULTS Mizolastine and loratadine both relieved symptoms of CIU .,outcomes,0,2,4
10188144,"After 2 weeks ' treatment , the severity of pruritus ( visual analogue score ( VAS ) assessed by patients ) decreased significantly in both the mizolastine and loratadine groups compared with placebo ( mizolastine : -36.7 mm , P = 0.0001 ; loratadine : -29.8 , P = 0.0071 ; placebo : -16.3 ) ; this improvement with both active treatments was maintained throughout the treatment period , the difference being significant only for the mizolastine group ( P = 0.0090 ) .",outcomes,0,7,14
10188144,"Both active treatments were also associated with reduced weekly episodes of urticaria compared with placebo , which was significant after 2 weeks ' treatment ( mizolastine : 7.9 episodes , P = 0.0061 ; loratadine : 8.3 , P = 0.0221 ; placebo : 13.3 ) .",interventions,0,4,3
10188144,"Angioedema was improved to a clinically significant extent with mizolastine , and loratadine compared with placebo in those patients who had this symptom before treatment .",interventions,0,3,1
10188144,"Overall tolerability of both treatments was similar to placebo , and there were no clinically relevant effects on cardiac repolarisation with either mizolastine or loratadine .",outcomes,0,4,6
10188144,"CONCLUSION Mizolastine ( 10 mg daily ) is confirmed as an effective and well tolerated agent , comparable to loratadine and superior to placebo , for the management of CIU .",outcomes,0,2,4
10188144,Mizolastine acted as rapidly as loratadine in improving urticarial symptoms from the first day of treatment .,interventions,0,2,2
10190267,Rett syndrome : randomized controlled trial of L-carnitine .,participants,3,1,0
10190267,"Rett syndrome is a severe neurodevelopmental disorder of unknown etiology , occurring almost exclusively in female patients .",participants,3,0,0
10190267,The etiology and functional significance of plasma carnitine deficiency seen in some patients with Rett syndrome is unknown .,none,0,0,0
10190267,"To investigate whether L-carnitine might be of benefit in Rett syndrome , a randomized , placebo-controlled , double-blind crossover trial of L-carnitine has been completed in 35 subjects .",interventions,0,3,0
10190267,Eight-week treatment phases were completed for both a placebo and L-carnitine .,interventions,0,2,0
10190267,"Outcome was measured by parents/caregivers and at medical follow-up using three established tools : the Rett Syndrome Motor Behavioral Assessment , the Hand Apraxia Scale , and the Patient Well-Being Index .",outcomes,0,0,14
10190267,Analysis comparing change between baseline and week 8 of treatment for L-carnitine and the placebo showed that both parents/caregivers and medical follow-up detected improvements in the subjects ' well-being .,interventions,0,2,1
10190267,"In addition , medical review showed an improvement on the Hand Apraxia Scale for a higher proportion of girls on L-carnitine .",outcomes,0,0,3
10190267,Identification of predictors of clinical improvement has been limited by the power of the study .,none,0,0,0
10190267,These findings suggest that L-carnitine is of benefit in some patients with Rett syndrome .,interventions,0,1,0
10190267,"While L-carnitine did not lead to major functional changes in ability , the type of changes reported could still have a substantial impact on the girls and their families .",interventions,0,1,0
10190267,"Information is still needed , however , to determine if only subgroups of girls with the disorder are responsive to L-carnitine and the appropriate duration of therapy .",interventions,0,1,0
10194485,"High-pressure , rapid-inflation pneumatic compression improves venous hemodynamics in healthy volunteers and patients who are post-thrombotic .",participants,8,5,0
10194485,PURPOSE Deep vein thrombosis ( DVT ) is a preventable cause of morbidity and mortality in patients who are hospitalized .,none,0,0,0
10194485,An important part of the mechanism of DVT prophylaxis with intermittent pneumatic compression ( IPC ) is reduced venous stasis with increased velocity of venous return .,none,0,0,0
10194485,The conventional methods of IPC use low pressure and slow inflation of the air bladder on the leg to augment venous return .,none,0,0,0
10194485,"Recently , compression devices have been designed that produce high pressure and rapid inflation of air cuffs on the plantar plexus of the foot and the calf .",none,0,0,0
10194485,"The purpose of this study is to evaluate the venous velocity response to high-pressure , rapid-inflation compression devices versus standard , low-pressure , slow-inflation compression devices in healthy volunteers and patients with severe post-thrombotic venous disease .",none,0,0,0
10194485,METHOD Twenty-two lower extremities from healthy volunteers and 11 lower extremities from patients with class 4 to class 6 post-thrombotic chronic venous insufficiency were studied .,none,0,0,0
10194485,"With duplex ultrasound scanning ( ATL-Ultramark 9 , Advanced Tech Laboratory , Bothell , Wash ) , acute DVT was excluded before subject evaluation .",interventions,0,3,0
10194485,"Venous velocities were monitored after the application of each of five IPC devices , with all the patients in the supine position .",none,0,0,0
10194485,"Three high-pressure , rapid-compression devices and two standard , low-pressure , slow-inflation compression devices were applied in a random sequence .",interventions,0,13,0
10194485,Maximal venous velocities were obtained at the common femoral vein and the popliteal vein for all the devices and were recorded as the mean peak velocity of three compression cycles and compared with baseline velocities .,none,0,0,0
10194485,RESULTS The baseline venous velocities were higher in the femoral veins than in the popliteal veins in both the volunteers and the post-thrombotic subjects .,none,0,0,0
10194485,"Standard and high-pressure , rapid-inflation compression significantly increased the popliteal and femoral vein velocities in healthy and post-thrombotic subjects .",outcomes,0,0,10
10194485,"High-pressure , rapid-inflation compression produced significantly higher maximal venous velocities in the popliteal and femoral veins in both healthy volunteers and patients who were post-thrombotic as compared with standard compression .",outcomes,0,0,7
10194485,"Compared with the healthy volunteers , the patients who were post-thrombotic had a significantly attenuated velocity response at both the popliteal and the femoral vein levels .",outcomes,0,0,2
10194485,"CONCLUSION High-pressure , rapid-inflation pneumatic compression increases popliteal and femoral vein velocity as compared with standard , low-pressure , slow-inflation pneumatic compression .",outcomes,0,0,5
10194485,Patients with post-thrombotic venous disease have a compromised hemodynamic response to all IPC devices .,none,0,0,0
10194485,"However , an increased velocity response to the high-pressure , rapid-inflation compression device is preserved .",none,0,0,0
